Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","39379511.69","E","Estimated value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","40804426.21","E","Estimated value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","42794552.65","E","Estimated value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","42929320.54","E","Estimated value"
"FBS","Food Balances (2010-)","404","Kenya","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","42912549.15","E","Estimated value"
"FBS","Food Balances (2010-)","426","Lesotho","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2086","E","Estimated value"
"FBS","Food Balances (2010-)","426","Lesotho","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2162","E","Estimated value"
"FBS","Food Balances (2010-)","426","Lesotho","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2185","E","Estimated value"
"FBS","Food Balances (2010-)","426","Lesotho","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","1987","E","Estimated value"
"FBS","Food Balances (2010-)","426","Lesotho","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","1801","E","Estimated value"
"FBS","Food Balances (2010-)","426","Lesotho","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2035","E","Estimated value"
"FBS","Food Balances (2010-)","426","Lesotho","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","1632054.19","E","Estimated value"
"FBS","Food Balances (2010-)","426","Lesotho","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","1712552.31","E","Estimated value"
"FBS","Food Balances (2010-)","426","Lesotho","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","1752795.41","E","Estimated value"
"FBS","Food Balances (2010-)","426","Lesotho","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","1613872.36","E","Estimated value"
"FBS","Food Balances (2010-)","426","Lesotho","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","1482017.44","E","Estimated value"
"FBS","Food Balances (2010-)","426","Lesotho","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","1694798.26","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2156","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2178","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2143","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2130","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2108","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2097","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","3703466.54","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","3813622.75","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","3824052.13","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","3876472.06","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","3915090.6","E","Estimated value"
"FBS","Food Balances (2010-)","430","Liberia","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","3974916.81","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","3129","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","3128","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","3145","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","3180","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","3139","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","3178","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","7174592.12","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","7281806.81","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","7435247.08","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","7624991.21","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","7624104.23","E","Estimated value"
"FBS","Food Balances (2010-)","434","Libya","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","7813306.5","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2048","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2028","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2021","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","1995","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","1982","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","1979","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","19060324.69","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","19371550.77","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","19799658.37","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","20044194.2","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","20419982.32","E","Estimated value"
"FBS","Food Balances (2010-)","450","Madagascar","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","20885202.97","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2596","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2606","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2613","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2597","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2642","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2633","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","16494677.11","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","17005623.1","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","17518714.53","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","17885875.56","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","18684588.25","E","Estimated value"
"FBS","Food Balances (2010-)","454","Malawi","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","19116223.37","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2747","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2762","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2751","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2790","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2810","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2734","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","18750319.99","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","19467631.24","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","20019244.93","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","20942297.4","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","21766677.11","E","Estimated value"
"FBS","Food Balances (2010-)","466","Mali","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","21856573.66","E","Estimated value"
"FBS","Food Balances (2010-)","478","Mauritania","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2887","E","Estimated value"
"FBS","Food Balances (2010-)","478","Mauritania","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2906","E","Estimated value"
"FBS","Food Balances (2010-)","478","Mauritania","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2941","E","Estimated value"
"FBS","Food Balances (2010-)","478","Mauritania","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2951","E","Estimated value"
"FBS","Food Balances (2010-)","478","Mauritania","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2962","E","Estimated value"
"FBS","Food Balances (2010-)","478","Mauritania","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2971","E","Estimated value"
"FBS","Food Balances (2010-)","478","Mauritania","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","4270066.61","E","Estimated value"
"FBS","Food Balances (2010-)","478","Mauritania","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","4412646.52","E","Estimated value"
"FBS","Food Balances (2010-)","478","Mauritania","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","4584436.11","E","Estimated value"
"FBS","Food Balances (2010-)","478","Mauritania","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","4721867.41","E","Estimated value"
"FBS","Food Balances (2010-)","478","Mauritania","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","4863999.14","E","Estimated value"
"FBS","Food Balances (2010-)","478","Mauritania","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","5004571.24","E","Estimated value"
"FBS","Food Balances (2010-)","480","Mauritius","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2951","E","Estimated value"
"FBS","Food Balances (2010-)","480","Mauritius","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2981","E","Estimated value"
"FBS","Food Balances (2010-)","480","Mauritius","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2988","E","Estimated value"
"FBS","Food Balances (2010-)","480","Mauritius","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","3026","E","Estimated value"
"FBS","Food Balances (2010-)","480","Mauritius","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","3065","E","Estimated value"
"FBS","Food Balances (2010-)","480","Mauritius","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","3063","E","Estimated value"
"FBS","Food Balances (2010-)","480","Mauritius","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","1393666.24","E","Estimated value"
"FBS","Food Balances (2010-)","480","Mauritius","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","1408534.65","E","Estimated value"
"FBS","Food Balances (2010-)","480","Mauritius","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","1412610.11","E","Estimated value"
"FBS","Food Balances (2010-)","480","Mauritius","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","1431730.43","E","Estimated value"
"FBS","Food Balances (2010-)","480","Mauritius","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","1451825.7","E","Estimated value"
"FBS","Food Balances (2010-)","480","Mauritius","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","1452282.13","E","Estimated value"
"FBS","Food Balances (2010-)","484","Mexico","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","3219","E","Estimated value"
"FBS","Food Balances (2010-)","484","Mexico","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","3225","E","Estimated value"
"FBS","Food Balances (2010-)","484","Mexico","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","3232","E","Estimated value"
"FBS","Food Balances (2010-)","484","Mexico","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","3270","E","Estimated value"
"FBS","Food Balances (2010-)","484","Mexico","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","3271","E","Estimated value"
"FBS","Food Balances (2010-)","484","Mexico","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","3278","E","Estimated value"
"FBS","Food Balances (2010-)","484","Mexico","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","142777229.21","E","Estimated value"
"FBS","Food Balances (2010-)","484","Mexico","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","144576716.67","E","Estimated value"
"FBS","Food Balances (2010-)","484","Mexico","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","146297862.1","E","Estimated value"
"FBS","Food Balances (2010-)","484","Mexico","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","149278505.34","E","Estimated value"
"FBS","Food Balances (2010-)","484","Mexico","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","150449321.87","E","Estimated value"
"FBS","Food Balances (2010-)","484","Mexico","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","151613819.03","E","Estimated value"
"FBS","Food Balances (2010-)","504","Morocco","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","3406","E","Estimated value"
"FBS","Food Balances (2010-)","504","Morocco","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","3360","E","Estimated value"
"FBS","Food Balances (2010-)","504","Morocco","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","3412","E","Estimated value"
"FBS","Food Balances (2010-)","504","Morocco","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","3386","E","Estimated value"
"FBS","Food Balances (2010-)","504","Morocco","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","3351","E","Estimated value"
"FBS","Food Balances (2010-)","504","Morocco","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","3382","E","Estimated value"
"FBS","Food Balances (2010-)","504","Morocco","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","43649040.12","E","Estimated value"
"FBS","Food Balances (2010-)","504","Morocco","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","43574401.17","E","Estimated value"
"FBS","Food Balances (2010-)","504","Morocco","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","44746522.88","E","Estimated value"
"FBS","Food Balances (2010-)","504","Morocco","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","44864645.35","E","Estimated value"
"FBS","Food Balances (2010-)","504","Morocco","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","44875488.91","E","Estimated value"
"FBS","Food Balances (2010-)","504","Morocco","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","45773837.49","E","Estimated value"
"FBS","Food Balances (2010-)","508","Mozambique","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","1811","E","Estimated value"
"FBS","Food Balances (2010-)","508","Mozambique","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","1923","E","Estimated value"
"FBS","Food Balances (2010-)","508","Mozambique","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2055","E","Estimated value"
"FBS","Food Balances (2010-)","508","Mozambique","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2082","E","Estimated value"
"FBS","Food Balances (2010-)","508","Mozambique","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2142","E","Estimated value"
"FBS","Food Balances (2010-)","508","Mozambique","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2170","E","Estimated value"
"FBS","Food Balances (2010-)","508","Mozambique","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","18306400.14","E","Estimated value"
"FBS","Food Balances (2010-)","508","Mozambique","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","20048262.88","E","Estimated value"
"FBS","Food Balances (2010-)","508","Mozambique","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","22065078.49","E","Estimated value"
"FBS","Food Balances (2010-)","508","Mozambique","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","23018146.1","E","Estimated value"
"FBS","Food Balances (2010-)","508","Mozambique","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","24372897.94","E","Estimated value"
"FBS","Food Balances (2010-)","508","Mozambique","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","25409523.91","E","Estimated value"
"FBS","Food Balances (2010-)","516","Namibia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2484","E","Estimated value"
"FBS","Food Balances (2010-)","516","Namibia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2507","E","Estimated value"
"FBS","Food Balances (2010-)","516","Namibia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2523","E","Estimated value"
"FBS","Food Balances (2010-)","516","Namibia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2575","E","Estimated value"
"FBS","Food Balances (2010-)","516","Namibia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2574","E","Estimated value"
"FBS","Food Balances (2010-)","516","Namibia","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2564","E","Estimated value"
"FBS","Food Balances (2010-)","516","Namibia","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","2106518.29","E","Estimated value"
"FBS","Food Balances (2010-)","516","Namibia","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","2163500.05","E","Estimated value"
"FBS","Food Balances (2010-)","516","Namibia","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","2215615.15","E","Estimated value"
"FBS","Food Balances (2010-)","516","Namibia","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","2299575.8","E","Estimated value"
"FBS","Food Balances (2010-)","516","Namibia","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","2338225.21","E","Estimated value"
"FBS","Food Balances (2010-)","516","Namibia","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","2368224.69","E","Estimated value"
"FBS","Food Balances (2010-)","558","Nicaragua","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2573","E","Estimated value"
"FBS","Food Balances (2010-)","558","Nicaragua","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2600","E","Estimated value"
"FBS","Food Balances (2010-)","558","Nicaragua","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2576","E","Estimated value"
"FBS","Food Balances (2010-)","558","Nicaragua","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2609","E","Estimated value"
"FBS","Food Balances (2010-)","558","Nicaragua","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2625","E","Estimated value"
"FBS","Food Balances (2010-)","558","Nicaragua","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2654","E","Estimated value"
"FBS","Food Balances (2010-)","558","Nicaragua","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","6001205.98","E","Estimated value"
"FBS","Food Balances (2010-)","558","Nicaragua","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","6150134.63","E","Estimated value"
"FBS","Food Balances (2010-)","558","Nicaragua","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","6179226.23","E","Estimated value"
"FBS","Food Balances (2010-)","558","Nicaragua","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","6345495.19","E","Estimated value"
"FBS","Food Balances (2010-)","558","Nicaragua","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","6473942.14","E","Estimated value"
"FBS","Food Balances (2010-)","558","Nicaragua","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","6635289.99","E","Estimated value"
"FBS","Food Balances (2010-)","562","Niger","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2591","E","Estimated value"
"FBS","Food Balances (2010-)","562","Niger","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2565","E","Estimated value"
"FBS","Food Balances (2010-)","562","Niger","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2641","E","Estimated value"
"FBS","Food Balances (2010-)","562","Niger","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2596","E","Estimated value"
"FBS","Food Balances (2010-)","562","Niger","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2644","E","Estimated value"
"FBS","Food Balances (2010-)","562","Niger","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2538","E","Estimated value"
"FBS","Food Balances (2010-)","562","Niger","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","19788760.87","E","Estimated value"
"FBS","Food Balances (2010-)","562","Niger","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","20350402.62","E","Estimated value"
"FBS","Food Balances (2010-)","562","Niger","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","21763295.68","E","Estimated value"
"FBS","Food Balances (2010-)","562","Niger","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","22211035.03","E","Estimated value"
"FBS","Food Balances (2010-)","562","Niger","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","23481937.39","E","Estimated value"
"FBS","Food Balances (2010-)","562","Niger","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","23397150.18","E","Estimated value"
"FBS","Food Balances (2010-)","566","Nigeria","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2558","E","Estimated value"
"FBS","Food Balances (2010-)","566","Nigeria","664","Food supply (kcal/capita/day)","S2901","Grand Total","2017","2017","kcal/cap/d","2556","E","Estimated value"
"FBS","Food Balances (2010-)","566","Nigeria","664","Food supply (kcal/capita/day)","S2901","Grand Total","2018","2018","kcal/cap/d","2532","E","Estimated value"
"FBS","Food Balances (2010-)","566","Nigeria","664","Food supply (kcal/capita/day)","S2901","Grand Total","2019","2019","kcal/cap/d","2540","E","Estimated value"
"FBS","Food Balances (2010-)","566","Nigeria","664","Food supply (kcal/capita/day)","S2901","Grand Total","2020","2020","kcal/cap/d","2509","E","Estimated value"
"FBS","Food Balances (2010-)","566","Nigeria","664","Food supply (kcal/capita/day)","S2901","Grand Total","2021","2021","kcal/cap/d","2503","E","Estimated value"
"FBS","Food Balances (2010-)","566","Nigeria","661","Food supply (kcal)","S2901","Grand Total","2016","2016","million Kcal","176174056.03","E","Estimated value"
"FBS","Food Balances (2010-)","566","Nigeria","661","Food supply (kcal)","S2901","Grand Total","2017","2017","million Kcal","180517131.97","E","Estimated value"
"FBS","Food Balances (2010-)","566","Nigeria","661","Food supply (kcal)","S2901","Grand Total","2018","2018","million Kcal","183326532.15","E","Estimated value"
"FBS","Food Balances (2010-)","566","Nigeria","661","Food supply (kcal)","S2901","Grand Total","2019","2019","million Kcal","188480881.38","E","Estimated value"
"FBS","Food Balances (2010-)","566","Nigeria","661","Food supply (kcal)","S2901","Grand Total","2020","2020","million Kcal","190789045.8","E","Estimated value"
"FBS","Food Balances (2010-)","566","Nigeria","661","Food supply (kcal)","S2901","Grand Total","2021","2021","million Kcal","194956642.72","E","Estimated value"
"FBS","Food Balances (2010-)","591","Panama","664","Food supply (kcal/capita/day)","S2901","Grand Total","2016","2016","kcal/cap/d","2838","E","Estimated value"
